time_sow,lat,lon,alt,rms,sat_count
573495.4188799858,32.16874403407665,34.81333155305514,47.05932221934199,0.23288874296444312,5
573496.4188799858,32.16879917967168,34.813291716531864,87.60642348323017,3.1654343425144047,6
573497.4188799858,32.168765686980024,34.81309685070598,66.37125997431576,6.343361541824349,7
573498.4188799858,32.168736149431474,34.8133101876752,57.49951785989106,10.736329676663633,7
573499.4188799858,32.16871432883011,34.81315937811808,50.7144631780684,6.231308083467789,6
573500.4188799858,32.168794908934515,34.81314656444454,67.49556419905275,2.4330106237933657,7
573501.4188799858,32.168730488743016,34.81310966700084,83.4525882685557,5.893460065183782,7
573502.4188799858,32.168746416289004,34.813177315476295,54.75412121973932,1.7355186515264875,6
573503.4188799858,32.16879988877475,34.81323928838666,88.7231734637171,4.794167367637394,7
573504.4188799858,32.16876047668291,34.81317206839093,76.11313032824546,6.711716183540523,7
573505.4188799858,32.168802044457514,34.8132477021932,58.34961776714772,4.5597019221074495,7
573506.4188799858,32.16880332141029,34.81319242420703,51.61705408524722,4.2920941226958265,6
573507.4188799858,32.16876447777971,34.81321385021158,55.95528478175402,1.7055075551617922,6
573508.4188799858,32.16870643200386,34.81316072417114,22.220605961047113,4.418574355203225,6
573509.4188799858,32.1687407087171,34.81309780789445,55.955009805969894,3.6571371952513076,6
573510.4188799858,32.16879672634143,34.81309780885038,72.64706772845238,0.5500957389267833,5
573511.4188799858,32.1688860589077,34.812987972081864,55.775352952070534,3.395725209331661,5
573512.4188799858,32.16887657921164,34.81295825902621,52.16942281462252,2.807143878943162,6
573513.4188799858,32.168770498457164,34.81288160352687,53.265616577118635,3.2627177432173813,6
573514.4188799858,32.16892210182539,34.8127763337781,55.78809909336269,6.0463507750605405,6
573515.4188799858,32.168859071494495,34.81278360732451,54.64161526132375,8.088473273170427,7
573516.4188799858,32.168793795404966,34.81269188636013,48.99534010142088,1.0032415424561927,7
573517.4188799858,32.16889247770486,34.812587098722496,58.05882809031755,4.104201872352167,7
573518.4188799858,32.168813593167165,34.812510749401945,57.723304827697575,6.450714466321241,7
573519.4188799858,32.168904771219566,34.81242192633534,68.26587048172951,2.9818177719469587,7
573520.4188799858,32.168839641259936,34.81241086029654,66.556983766146,7.043657990168939,7
573521.4188799858,32.16880729909871,34.812178245458135,54.787421552464366,12.2061136953231,7
573522.4188799858,32.1687481101885,34.81225572093055,37.1768843550235,10.742933367084962,8
573523.4188799858,32.168883533184676,34.81218818445745,71.8148997798562,3.375380402878138,6
573524.4188799858,32.16862208878351,34.8119828872116,29.16691149957478,8.2074775215486,6
573525.4188799858,32.16869070128416,34.811951824156814,31.40506385732442,5.60614228049106,6
573526.4188799858,32.168956171140096,34.81193688275651,60.86784136854112,14.065277152781258,8
573527.4188799858,32.168875427834024,34.811922523885556,60.5020976215601,6.0556655620650215,8
573528.4188799858,32.16894798310235,34.81188247192631,68.97549192048609,7.513924347954544,8
573529.4188799858,32.16890610219577,34.811863581600186,55.61949407868087,2.2696553531887846,7
573530.4188799858,32.16891678880378,34.8118468914484,62.74134141206741,2.1653191401936964,7
573531.4188799858,32.16894712296276,34.811836924655395,76.74780305568129,6.162951387656309,8
573532.4188799858,32.1689975872844,34.8118916089587,67.28783223126084,5.139047016075248,7
573533.4188799858,32.16900925791921,34.811870223290086,65.54513239488006,15.81486149068421,8
